20270,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΙΩΑΝΝΙΝΩΝ ΡΕΠΕΤΙΣΤΗΣ"
20273,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΙΩΑΝΝΙΝΩΝ ΡΟΔΟΤΟΠΙΟΥ"
20276,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΙΩΑΝΝΙΝΩΝ ΣΕΝΙΚΟΥ"
20279,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΙΩΑΝΝΙΝΩΝ ΣΙΡΑΚΟΥ"
20281,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΙΩΑΝΝΙΝΩΝ ΣΙΤΑΡΙΑΣ"
20284,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΙΩΑΝΝΙΝΩΝ ΣΜΥΡΤΙΑΣ"
20287,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΙΩΑΝΝΙΝΩΝ ΣΤΡΑΤΙΝΙΣΤΗΣ"
20290,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΙΩΑΝΝΙΝΩΝ ΤΡΙΣΤΕΝΟΥ"
20293,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΙΩΑΝΝΙΝΩΝ ΦΛΑΜΠΟΥΡΑΡΙΟΥ"
20296,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΙΩΑΝΝΙΝΩΝ ΦΡΑΓΚΑΔΩΝ"
20299,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΙΩΑΝΝΙΝΩΝ ΧΙΝΚΑΣ"
20302,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΙΩΑΝΝΙΝΩΝ ΧΡΥΣΟΒΙΤΣΗΣ"
20305,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΙΩΑΝΝΙΝΩΝ ΩΡΑΙΟΚΑΣΤΡΟΥ"
20119,ΛΕΙΤΟΥΡΓΙΑ,"ΙΩΑΝΝΙΝΩΝ ΙΩΑΝΝΙΤΩΝ"
20122,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΙΩΑΝΝΙΝΩΝ ΚΑΚΟΛΑΚΚΟΥ"
20130,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΙΩΑΝΝΙΝΩΝ ΚΑΡΙΤΣΗΣ"
15063,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΗΛΕΙΑΣ ΔΡΑΓΩΓΙΟΥ"
06064,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΑΧΑΙΑΣ ΔΟΥΜΕΝΩΝ"
15064,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΗΛΕΙΑΣ ΕΛΑΙΩΝΟΣ"
06065,ΑΝΑΡΤΗΣΗ,"ΑΧΑΙΑΣ ΔΡΕΠΑΝΟΥ"
15065,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΗΛΕΙΑΣ ΕΠΙΤΑΛΙΟΥ"
06066,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΑΧΑΙΑΣ ΔΡΟΣΑΤΟΥ"
15066,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΗΛΕΙΑΣ ΕΦΥΡΑΣ"
06096,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΑΧΑΙΑΣ ΚΑΣΤΕΛΛΙΟΥ"
15083,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΗΛΕΙΑΣ ΚΑΡΑΤΟΥΛΑ"
06084,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΑΧΑΙΑΣ ΚΑΛΑΜΙΑΣ"
01085,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΑΙΤΩΛΙΑΣ ΚΑΙ ΑΚΑΡΝΑΝΙΑΣ ΚΑΡΑΙΣΚΑΚΗ"
01086,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΑΙΤΩΛΙΑΣ ΚΑΙ ΑΚΑΡΝΑΝΙΑΣ ΚΑΣΤΑΝΕΑΣ"
01087,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΑΙΤΩΛΙΑΣ ΚΑΙ ΑΚΑΡΝΑΝΙΑΣ ΚΑΣΤΑΝΟΥΛΑΣ"
01101,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΑΙΤΩΛΙΑΣ ΚΑΙ ΑΚΑΡΝΑΝΙΑΣ ΚΛΕΠΑΣ"
01102,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΑΙΤΩΛΙΑΣ ΚΑΙ ΑΚΑΡΝΑΝΙΑΣ ΚΟΚΚΙΝΟΒΡΥΣΗΣ"
01103,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΑΙΤΩΛΙΑΣ ΚΑΙ ΑΚΑΡΝΑΝΙΑΣ ΚΟΚΚΙΝΟΧΩΡΙΟΥ"
01104,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΑΙΤΩΛΙΑΣ ΚΑΙ ΑΚΑΡΝΑΝΙΑΣ ΚΟΜΠΩΤΗΣ"
01105,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΑΙΤΩΛΙΑΣ ΚΑΙ ΑΚΑΡΝΑΝΙΑΣ ΚΟΝΙΣΚΗΣ"
15105,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΗΛΕΙΑΣ ΚΟΥΤΣΟΧΕΡΑΣ"
06106,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΑΧΑΙΑΣ ΚΕΡΤΕΖΗΣ"
06112,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΑΧΑΙΑΣ ΚΟΥΜΑΡΗ"
01113,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΑΙΤΩΛΙΑΣ ΚΑΙ ΑΚΑΡΝΑΝΙΑΣ ΛΕΣΙΝΙΟΥ (ΠΑΛΑΙΟΚΑΤΟΥΝΑΣ)"
06114,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΑΧΑΙΑΣ ΚΟΥΤΕΛΗΣ"
01115,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΑΙΤΩΛΙΑΣ ΚΑΙ ΑΚΑΡΝΑΝΙΑΣ ΛΕΥΚΟΥ"
15115,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΗΛΕΙΑΣ ΛΑΜΠΕΙΑΣ"
06116,ΑΝΑΡΤΗΣΗ,"ΑΧΑΙΑΣ ΚΡΗΝΗΣ (ΠΑΤΡΩΝ)"
01117,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΑΙΤΩΛΙΑΣ ΚΑΙ ΑΚΑΡΝΑΝΙΑΣ ΛΙΜΝΙΤΣΗΣ"
15074,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΗΛΕΙΑΣ ΚΑΛΙΔΟΝΗΣ"
06075,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΑΧΑΙΑΣ ΕΡΙΝΕΟΥ"
15075,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΗΛΕΙΑΣ ΚΑΛΛΙΘΕΑΣ"
06076,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΑΧΑΙΑΣ ΕΡΥΜΑΝΘΕΙΑΣ"
15076,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΗΛΕΙΑΣ ΚΑΛΛΙΚΩΜΟΥ"
06077,ΑΝΑΡΤΗΣΗ,"ΑΧΑΙΑΣ ΖΑΧΛΩΡΙΤΙΚΩΝ"
15077,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΗΛΕΙΑΣ ΚΑΛΥΒΑΚΙΩΝ"
06078,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΑΧΑΙΑΣ ΘΕΑΣ"
15078,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΗΛΕΙΑΣ ΚΑΛΥΒΙΩΝ ΗΛΙΔΟΣ"
06079,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΑΧΑΙΑΣ ΘΕΡΙΑΝΟΥ"
15079,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΗΛΕΙΑΣ ΚΑΛΥΒΙΩΝ ΜΥΡΤΟΥΝΤΙΩΝ"
01068,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΑΙΤΩΛΙΑΣ ΚΑΙ ΑΚΑΡΝΑΝΙΑΣ ΔΡΥΜΟΥ"
13068,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΕΥΡΥΤΑΝΙΑΣ ΣΤΑΥΡΟΧΩΡΙΟΥ"
06069,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΑΧΑΙΑΣ ΕΛΑΙΟΧΩΡΙΟΥ"
15069,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΗΛΕΙΑΣ ΗΡΑΚΛΕΙΑΣ"
06070,ΑΝΑΡΤΗΣΗ,"ΑΧΑΙΑΣ ΕΛΑΙΩΝΟΣ"
13070,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΕΥΡΥΤΑΝΙΑΣ ΣΤΕΦΑΝΙΟΥ"
06071,ΑΝΑΡΤΗΣΗ,"ΑΧΑΙΑΣ ΕΛΙΚΗΣ"
13071,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΕΥΡΥΤΑΝΙΑΣ ΣΥΓΚΡΕΛΛΟΥ"
06072,ΑΝΑΡΤΗΣΗ,"ΑΧΑΙΑΣ ΕΛΙΚΙΣΤΡΑΣ"
15072,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΗΛΕΙΑΣ ΚΑΚΟΒΑΤΟΥ"
06212,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΑΧΑΙΑΣ ΤΕΜΕΝΗΣ"
01213,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΑΙΤΩΛΙΑΣ ΚΑΙ ΑΚΑΡΝΑΝΙΑΣ ΧΡΥΣΟΒΙΤΣΗΣ"
01214,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΑΙΤΩΛΙΑΣ ΚΑΙ ΑΚΑΡΝΑΝΙΑΣ ΨΗΛΟΒΡΑΧΟΥ"
06215,ΑΝΑΡΤΗΣΗ,"ΑΧΑΙΑΣ ΤΡΑΠΕΖΗΣ"
06216,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΑΧΑΙΑΣ ΤΡΕΧΛΟΥ"
06217,ΑΝΑΡΤΗΣΗ,"ΑΧΑΙΑΣ ΤΣΟΥΚΑΛΑΙΙΚΩΝ"
06218,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΑΧΑΙΑΣ ΦΑΡΩΝ"
06220,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΑΧΑΙΑΣ ΦΛΑΜΠΟΥΡΩΝ"
06222,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΑΧΑΙΑΣ ΦΡΑΓΚΑΣ"
06223,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΑΧΑΙΑΣ ΦΩΣΤΑΙΝΗΣ"
06225,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΑΧΑΙΑΣ ΧΑΛΑΝΔΡΙΤΣΗΣ"
06228,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΑΧΑΙΑΣ ΧΙΟΝΑΣ"
06229,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΑΧΑΙΑΣ ΧΟΒΟΛΗΣ"
06231,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΑΧΑΙΑΣ ΧΡΥΣΟΠΗΓΗΣ"
06233,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΑΧΑΙΑΣ ΨΩΦΙΔΟΣ"
15135,ΛΕΙΤΟΥΡΓΙΑ,"ΗΛΕΙΑΣ ΜΑΝΟΛΑΔΟΣ"
15136,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΗΛΕΙΑΣ ΜΑΤΕΣΙΟΥ"
06144,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΑΧΑΙΑΣ ΜΙΚΡΟΥ ΠΟΝΤΙΑ"
01145,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΑΙΤΩΛΙΑΣ ΚΑΙ ΑΚΑΡΝΑΝΙΑΣ ΝΕΡΟΧΩΡΙΟΥ"
48084,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΦΩΚΙΔΑΣ ΤΟΛΟΦΩΝΟΣ"
46085,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΦΘΙΩΤΙΔΑΣ ΛΑΡΥΜΝΗΣ"
12086,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΕΥΒΟΙΑΣ ΚΟΝΤΟΔΕΣΠΟΤΙΟΥ"
48086,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΦΩΚΙΔΑΣ ΤΡΙΚΟΡΦΟΥ"
12097,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΕΥΒΟΙΑΣ ΛΙΧΑΔΟΣ"
12098,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΕΥΒΟΙΑΣ ΛΟΥΚΙΣΙΩΝ"
12099,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΕΥΒΟΙΑΣ ΛΟΥΤΡΩΝ ΑΙΔΗΨΟΥ"
46100,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΦΘΙΩΤΙΔΑΣ ΜΑΝΤΑΣΙΑΣ"
46101,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΦΘΙΩΤΙΔΑΣ ΜΑΡΜΑΡΩΝ"
46102,ΛΕΙΤΟΥΡΓΙΑ,"ΦΘΙΩΤΙΔΑΣ ΜΑΡΤΙΝΟΥ"
46103,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΦΘΙΩΤΙΔΑΣ ΜΑΥΡΙΛΟΥ"
46104,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΦΘΙΩΤΙΔΑΣ ΜΕΓΑΛΗΣ ΒΡΥΣΗΣ"
46105,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΦΘΙΩΤΙΔΑΣ ΜΕΓΑΛΗΣ ΚΑΨΗΣ"
46106,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΦΘΙΩΤΙΔΑΣ ΜΕΓΑΠΛΑΤΑΝΟΥ"
12108,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΕΥΒΟΙΑΣ ΜΕΣΟΧΩΡΙΩΝ"
12109,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΕΥΒΟΙΑΣ ΜΕΤΟΧΙΟΥ ΔΙΡΦΥΩΝ"
12110,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΕΥΒΟΙΑΣ ΜΕΤΟΧΙΟΥ ΚΗΡΕΩΣ"
12111,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΕΥΒΟΙΑΣ ΜΗΛΕΩΝ"
12112,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΕΥΒΟΙΑΣ ΜΙΣΤΡΟΥ"
03044,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΑΡΚΑΔΙΑΣ ΒΟΥΤΣΗ"
30044,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΛΑΚΩΝΙΑΣ ΓΕΩΡΓΙΤΣΙΟΥ"
03045,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΑΡΚΑΔΙΑΣ ΒΥΖΙΚΙΟΥ"
30045,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΛΑΚΩΝΙΑΣ ΓΚΟΡΙΤΣΑΣ"
02032,ΛΕΙΤΟΥΡΓΙΑ,"ΑΡΓΟΛΙΔΑΣ ΚΕΦΑΛΑΡΙΟΥ"
28032,ΑΝΑΡΤΗΣΗ,"ΚΟΡΙΝΘΙΑΣ ΕΥΡΩΣΤΙΝΗΣ"
36032,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΜΕΣΣΗΝΙΑΣ ΑΝΩ ΔΩΡΙΟΥ"
28033,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΚΟΡΙΝΘΙΑΣ ΖΕΜΕΝΟΥ"
36033,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΜΕΣΣΗΝΙΑΣ ΑΝΩ ΜΕΛΠΕΙΑΣ"
03034,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΑΡΚΑΔΙΑΣ ΒΕΛΗΜΑΧΙΟΥ"
36034,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΜΕΣΣΗΝΙΑΣ ΑΡΙΟΣ"
03035,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΑΡΚΑΔΙΑΣ ΒΕΛΙΓΟΣΤΗΣ"
30035,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΛΑΚΩΝΙΑΣ ΒΑΣΙΛΑΚΙΟΥ"
02036,ΛΕΙΤΟΥΡΓΙΑ,"ΑΡΓΟΛΙΔΑΣ ΚΟΥΡΤΑΚΙΟΥ"
03051,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΑΡΚΑΔΙΑΣ ΔΑΦΝΗΣ (ΚΟΥΤΡΟΥΜΠΟΥΧΙΟΥ)"
36051,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΜΕΣΣΗΝΙΑΣ ΒΑΣΙΛΙΤΣΙΟΥ"
28052,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΚΟΡΙΝΘΙΑΣ ΚΛΕΝΙΑΣ"
36052,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΜΕΣΣΗΝΙΑΣ ΒΕΛΑΝΙΔΙΑΣ"
03053,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΑΡΚΑΔΙΑΣ ΔΗΜΗΤΣΑΝΑΣ"
36053,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΜΕΣΣΗΝΙΑΣ ΒΕΛΙΚΑΣ"
03054,ΛΕΙΤΟΥΡΓΙΑ,"ΑΡΚΑΔΙΑΣ ΔΟΛΙΑΝΩΝ"
30054,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΛΑΚΩΝΙΑΣ ΔΡΥΜΟΥ"
02055,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΑΡΓΟΛΙΔΑΣ ΝΕΟΧΩΡΙΟΥ"
28055,ΛΕΙΤΟΥΡΓΙΑ,"ΚΟΡΙΝΘΙΑΣ ΚΟΡΙΝΘΟΥ"
30036,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΛΑΚΩΝΙΑΣ ΒΑΣΙΛΙΚΗΣ"
02037,ΛΕΙΤΟΥΡΓΙΑ,"ΑΡΓΟΛΙΔΑΣ ΚΟΥΤΣΟΠΟΔΙΟΥ"
30037,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΛΑΚΩΝΙΑΣ ΒΕΛΑΝΙΔΙΩΝ"
02038,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΑΡΓΟΛΙΔΑΣ ΚΡΑΝΙΔΙΟΥ"
30038,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΛΑΚΩΝΙΑΣ ΒΕΛΙΩΝ"
02039,ΛΕΙΤΟΥΡΓΙΑ,"ΑΡΓΟΛΙΔΑΣ ΛΑΛΟΥΚΑ"
28039,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΚΟΡΙΝΘΙΑΣ ΚΑΛΙΑΝΩΝ"
36039,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΜΕΣΣΗΝΙΑΣ ΑΡΣΙΝΟΗΣ"
03040,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΑΡΚΑΔΙΑΣ ΒΛΑΧΟΡΡΑΠΤΗ"
36040,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΜΕΣΣΗΝΙΑΣ ΑΡΤΕΜΙΣΙΑΣ"
02023,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΑΡΓΟΛΙΔΑΣ ΗΛΙΟΚΑΣΤΡΟΥ"
28023,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΚΟΡΙΝΘΙΑΣ ΓΟΝΟΥΣΣΗΣ"
36023,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΜΕΣΣΗΝΙΑΣ ΑΜΦΕΙΑΣ"
03024,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΑΡΚΑΔΙΑΣ ΑΡΑΧΟΒΗΣ"
36024,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΜΕΣΣΗΝΙΑΣ ΑΜΦΙΘΕΑΣ"
03025,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΑΡΚΑΔΙΑΣ ΑΡΤΕΜΙΣΙΟΥ"
30025,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΛΑΚΩΝΙΑΣ ΑΝΩΓΕΙΩΝ"
02026,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΑΡΓΟΛΙΔΑΣ ΘΕΡΜΗΣΙΑΣ"
30026,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΛΑΚΩΝΙΑΣ ΑΠΙΔΕΑΣ"
02027,ΛΕΙΤΟΥΡΓΙΑ,"ΑΡΓΟΛΙΔΑΣ ΙΝΑΧΟΥ"
03046,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΑΡΚΑΔΙΑΣ ΒΥΤΙΝΗΣ"
30046,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΛΑΚΩΝΙΑΣ ΓΛΥΚΟΒΡΥΣΗΣ"
03047,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΑΡΚΑΔΙΑΣ ΓΑΡΕΑΣ"
30047,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΛΑΚΩΝΙΑΣ ΓΟΡΑΝΩΝ"
02048,ΛΕΙΤΟΥΡΓΙΑ,"ΑΡΓΟΛΙΔΑΣ ΜΥΛΩΝ"
28048,ΑΝΑΡΤΗΣΗ,"ΚΟΡΙΝΘΙΑΣ ΚΑΤΩ ΛΟΥΤΡΟΥ"
36048,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΜΕΣΣΗΝΙΑΣ ΒΑΛΥΡΑΣ"
28049,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΚΟΡΙΝΘΙΑΣ ΚΑΤΩ ΣΥΝΟΙΚΙΑΣ ΤΡΙΚΑΛΩΝ"
02050,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΑΡΓΟΛΙΔΑΣ ΝΕΑΣ ΕΠΙΔΑΥΡΟΥ"
28050,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΚΟΡΙΝΘΙΑΣ ΚΑΤΩ ΤΑΡΣΟΥ"
36087,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΜΕΣΣΗΝΙΑΣ ΚΑΚΑΛΕΤΡΙΟΥ"
28088,ΑΝΑΡΤΗΣΗ,"ΚΟΡΙΝΘΙΑΣ ΠΑΣΙΟΥ"
36088,ΛΕΙΤΟΥΡΓΙΑ,"ΜΕΣΣΗΝΙΑΣ ΚΑΛΑΜΑΤΑΣ"
28089,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΚΟΡΙΝΘΙΑΣ ΠΕΛΛΗΝΗΣ"
03090,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΑΡΚΑΔΙΑΣ ΚΑΣΤΑΝΟΧΩΡΙΟΥ"
30090,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΛΑΚΩΝΙΑΣ ΛΑΧΙΟΥ"
03091,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΑΡΚΑΔΙΑΣ ΚΑΣΤΡΑΚΙΟΥ"
36091,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΜΕΣΣΗΝΙΑΣ ΚΑΛΛΙΡΡΟΗΣ"
28092,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΚΟΡΙΝΘΙΑΣ ΠΙΣΙΩΝ"
36092,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΜΕΣΣΗΝΙΑΣ ΚΑΛΟΓΕΡΕΣΙΟΥ"
30093,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΛΑΚΩΝΙΑΣ ΛΟΓΓΑΣΤΡΑΣ"
03094,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΑΡΚΑΔΙΑΣ ΚΑΨΑ"
30094,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΛΑΚΩΝΙΑΣ ΛΟΓΚΑΝΙΚΟΥ"
03095,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΑΡΚΑΔΙΑΣ ΚΕΡΑΣΙΑΣ"
30095,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΛΑΚΩΝΙΑΣ ΛΥΓΕΡΕΑ"
03096,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΑΡΚΑΔΙΑΣ ΚΕΡΑΣΙΤΣΗΣ"
30061,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΛΑΚΩΝΙΑΣ ΘΕΟΛΟΓΟΥ"
02062,"ΣΥΛΛΟΓΗ ΔΗΛΩΣΕΩΝ","ΑΡΓΟΛΙΔΑΣ ΣΤΕΡΝΑΣ"
